# title: 2022-12-23 exclusion
# label: exclusion
# status: passed
# reason: candidate-aware exclusion copied from combined sensitivity with candidate bins set to candidate coupling
# frequency_axis_unit: Hz
# frequency_offset (MHz): 1.348568
# frequency_grid_RBW (Hz): 2
# columns: frequency_minus_offset, frequency, combined_limit, valid_mask, candidate_mask
# units: Hz, Hz, 1 / GeV, boolean_as_0_or_1, boolean_as_0_or_1
-5100	1343468	nan	0	0
-5098	1343470	nan	0	0
-5096	1343472	nan	0	0
-5094	1343474	nan	0	0
-5092	1343476	nan	0	0
-5090	1343478	nan	0	0
-5088	1343480	nan	0	0
-5086	1343482	nan	0	0
-5084	1343484	nan	0	0
-5082	1343486	nan	0	0
-5080	1343488	nan	0	0
-5078	1343490	nan	0	0
-5076	1343492	nan	0	0
-5074	1343494	nan	0	0
-5072	1343496	nan	0	0
-5070	1343498	nan	0	0
-5068	1343500	nan	0	0
-5066	1343502	nan	0	0
-5064	1343504	nan	0	0
-5062	1343506	nan	0	0
-5060	1343508	nan	0	0
-5058	1343510	nan	0	0
